idx,Continent,Country,Year,Coal,Oil,Gas,Cement,Flaring,Country Code
NIC1968,North America,Nicaragua,1968,0.0,1179.808,0.0,51.296,0.0,NIC
NIC1969,North America,Nicaragua,1969,0.0,1231.104,0.0,54.96,0.0,NIC
NIC1970,North America,Nicaragua,1970,0.0,1341.024,0.0,62.288,0.0,NIC
NIC1971,North America,Nicaragua,1971,0.0,1447.28,0.0,58.624,0.0,NIC
NIC1972,North America,Nicaragua,1972,0.0,1546.208,0.0,58.624,0.0,NIC
NIC1973,North America,Nicaragua,1973,0.0,1733.072,0.0,95.264,0.0,NIC
NIC1974,North America,Nicaragua,1974,0.0,1832.0,0.0,117.248,0.0,NIC
NIC1975,North America,Nicaragua,1975,0.0,1839.328,0.0,87.936,0.0,NIC
NIC1976,North America,Nicaragua,1976,0.0,2110.464,0.0,113.584,0.0,NIC
NIC1977,North America,Nicaragua,1977,0.0,2722.352,0.0,113.584,0.0,NIC
NIC1978,North America,Nicaragua,1978,0.0,2531.824,0.0,98.928,0.0,NIC
NIC1979,North America,Nicaragua,1979,0.0,1667.12,0.0,43.968,0.0,NIC
NIC1980,North America,Nicaragua,1980,0.0,1949.248,0.0,76.944,0.0,NIC
NIC1981,North America,Nicaragua,1981,0.0,2055.504,0.0,84.272,0.0,NIC
NIC1982,North America,Nicaragua,1982,0.0,2062.832,0.0,51.296,0.0,NIC
NIC1983,North America,Nicaragua,1983,0.0,1949.248,0.0,51.296,0.0,NIC
NIC1984,North America,Nicaragua,1984,0.0,1799.024,0.0,51.296,0.0,NIC
NIC1985,North America,Nicaragua,1985,0.0,1938.256,0.0,51.296,0.0,NIC
NIC1986,North America,Nicaragua,1986,0.0,2209.392,0.0,51.296,0.0,NIC
NIC1987,North America,Nicaragua,1987,0.0,2385.264,0.0,51.296,0.0,NIC
NIC1988,North America,Nicaragua,1988,0.0,2194.736,0.0,51.296,0.0,NIC
NIC1989,North America,Nicaragua,1989,0.0,1410.64,0.0,65.952,0.0,NIC
NIC1990,North America,Nicaragua,1990,0.0,1949.248,0.0,597.232,0.0,NIC
NIC1991,North America,Nicaragua,1991,0.0,1883.296,0.0,120.912,0.0,NIC
NIC1992,North America,Nicaragua,1992,0.0,2253.36,0.0,139.232,0.0,NIC
NIC1993,North America,Nicaragua,1993,0.0,2172.752,0.0,128.24,0.0,NIC
NIC1994,North America,Nicaragua,1994,0.0,2385.264,0.0,153.888,0.0,NIC
NIC1995,North America,Nicaragua,1995,0.0,2616.096,0.0,161.216,0.0,NIC
NIC1996,North America,Nicaragua,1996,0.0,2693.04,0.0,179.536,0.0,NIC
NIC1997,North America,Nicaragua,1997,0.0,2953.184,0.0,186.864,0.0,NIC
NIC1998,North America,Nicaragua,1998,0.0,3231.648,0.0,186.864,0.0,NIC
NIC1999,North America,Nicaragua,1999,0.0,3447.824,0.0,175.872,0.0,NIC
NIC2000,North America,Nicaragua,2000,0.0,3495.456,0.0,263.808,0.0,NIC
NIC2001,North America,Nicaragua,2001,0.0,3704.304,0.0,256.48,0.0,NIC
NIC2002,North America,Nicaragua,2002,0.0,3759.264,0.0,274.8,0.0,NIC
NIC2003,North America,Nicaragua,2003,0.0,3964.448,0.0,443.344,0.0,NIC
NIC2004,North America,Nicaragua,2004,0.0,4162.304,0.0,260.144,0.0,NIC
NIC2005,North America,Nicaragua,2005,0.0,4052.384,0.0,263.808,0.0,NIC
NIC2006,North America,Nicaragua,2006,0.0,4198.944,0.0,263.808,0.0,NIC
NIC2007,North America,Nicaragua,2007,0.0,4338.176,0.0,263.808,0.0,NIC
NIC2008,North America,Nicaragua,2008,0.0,4154.976,0.0,263.808,0.0,NIC
NIC2009,North America,Nicaragua,2009,0.0,4228.256,0.0,263.808,0.0,NIC
NIC2010,North America,Nicaragua,2010,0.0,4231.92,0.0,300.448,0.0,NIC
NIC2011,North America,Nicaragua,2011,0.0,4528.704,0.0,348.08,0.0,NIC
NIC2012,North America,Nicaragua,2012,0.0,4308.864,0.0,307.776,0.0,NIC
NIC2013,North America,Nicaragua,2013,0.0,4224.592,0.0,322.432,0.0,NIC
NIC2014,North America,Nicaragua,2014,0.0,4510.384,0.0,348.08,0.0,NIC
NER1958,Africa,Niger,1958,0.0,25.648,0.0,0.0,0.0,NER
NER1959,Africa,Niger,1959,0.0,21.984,0.0,0.0,0.0,NER
NER1960,Africa,Niger,1960,0.0,29.312,0.0,0.0,0.0,NER
NER1961,Africa,Niger,1961,0.0,54.96,0.0,0.0,0.0,NER
NER1962,Africa,Niger,1962,0.0,65.952,0.0,0.0,0.0,NER
NER1963,Africa,Niger,1963,0.0,87.936,0.0,0.0,0.0,NER
NER1964,Africa,Niger,1964,0.0,95.264,0.0,0.0,0.0,NER
NER1965,Africa,Niger,1965,0.0,91.6,0.0,0.0,0.0,NER
NER1966,Africa,Niger,1966,0.0,128.24,0.0,7.328,0.0,NER
NER1967,Africa,Niger,1967,0.0,120.912,0.0,10.992,0.0,NER
NER1968,Africa,Niger,1968,0.0,150.224,0.0,10.992,0.0,NER
NER1969,Africa,Niger,1969,0.0,179.536,0.0,10.992,0.0,NER
NER1970,Africa,Niger,1970,0.0,201.52,0.0,14.656,0.0,NER
NER1971,Africa,Niger,1971,0.0,216.176,0.0,14.656,0.0,NER
NER1972,Africa,Niger,1972,0.0,238.16,0.0,14.656,0.0,NER
NER1973,Africa,Niger,1973,0.0,293.12,0.0,36.64,0.0,NER
NER1974,Africa,Niger,1974,0.0,278.464,0.0,10.992,0.0,NER
NER1975,Africa,Niger,1975,0.0,326.096,0.0,7.328,0.0,NER
NER1976,Africa,Niger,1976,0.0,315.104,0.0,18.32,0.0,NER
NER1977,Africa,Niger,1977,0.0,348.08,0.0,18.32,0.0,NER
NER1978,Africa,Niger,1978,0.0,395.712,0.0,21.984,0.0,NER
NER1979,Africa,Niger,1979,0.0,461.664,0.0,18.32,0.0,NER
NER1980,Africa,Niger,1980,51.296,498.304,0.0,21.984,0.0,NER
NER1981,Africa,Niger,1981,80.608,589.904,0.0,18.32,0.0,NER
NER1982,Africa,Niger,1982,120.912,611.888,0.0,18.32,0.0,NER
NER1983,Africa,Niger,1983,344.416,600.896,0.0,18.32,0.0,NER
NER1984,Africa,Niger,1984,399.376,575.248,0.0,18.32,0.0,NER
NER1985,Africa,Niger,1985,399.376,575.248,0.0,18.32,0.0,NER
NER1986,Africa,Niger,1986,329.76,556.928,0.0,18.32,0.0,NER
NER1987,Africa,Niger,1987,436.016,545.936,0.0,18.32,0.0,NER
NER1988,Africa,Niger,1988,410.368,564.256,0.0,14.656,0.0,NER
NER1989,Africa,Niger,1989,454.336,571.584,0.0,14.656,0.0,NER
NER1990,Africa,Niger,1990,223.504,498.304,0.0,10.992,0.0,NER
NER1991,Africa,Niger,1991,227.168,479.984,0.0,10.992,0.0,NER
NER1992,Africa,Niger,1992,194.192,490.976,0.0,14.656,0.0,NER
NER1993,Africa,Niger,1993,227.168,538.608,0.0,14.656,0.0,NER
NER1994,Africa,Niger,1994,227.168,531.28,0.0,14.656,0.0,NER
NER1995,Africa,Niger,1995,249.152,549.6,0.0,14.656,0.0,NER
NER1996,Africa,Niger,1996,263.808,622.88,0.0,14.656,0.0,NER
NER1997,Africa,Niger,1997,234.496,655.856,0.0,14.656,0.0,NER
NER1998,Africa,Niger,1998,263.808,681.504,0.0,14.656,0.0,NER
NER1999,Africa,Niger,1999,241.824,692.496,0.0,14.656,0.0,NER
NER2000,Africa,Niger,2000,227.168,447.008,0.0,18.32,0.0,NER
NER2001,Africa,Niger,2001,234.496,399.376,0.0,21.984,0.0,NER
NER2002,Africa,Niger,2002,263.808,406.704,0.0,25.648,0.0,NER
NER2003,Africa,Niger,2003,274.8,461.664,0.0,25.648,0.0,NER
NER2004,Africa,Niger,2004,351.744,436.016,0.0,25.648,0.0,NER
NER2005,Africa,Niger,2005,256.48,428.688,0.0,29.312,0.0,NER
NER2006,Africa,Niger,2006,263.808,399.376,0.0,29.312,0.0,NER
NER2007,Africa,Niger,2007,230.832,465.328,0.0,21.984,0.0,NER
NER2008,Africa,Niger,2008,271.136,509.296,0.0,29.312,0.0,NER
NER2009,Africa,Niger,2009,278.464,666.848,0.0,21.984,0.0,NER
NER2010,Africa,Niger,2010,329.76,828.064,0.0,14.656,0.0,NER
NER2011,Africa,Niger,2011,370.064,916.0,0.0,36.64,0.0,NER
NER2012,Africa,Niger,2012,384.72,1443.616,0.0,36.64,0.0,NER
NER2013,Africa,Niger,2013,340.752,1582.848,0.0,14.656,0.0,NER
NER2014,Africa,Niger,2014,359.072,1758.72,0.0,10.992,0.0,NER
NGA1915,Africa,Nigeria,1915,18.32,0.0,0.0,0.0,0.0,NGA
NGA1916,Africa,Nigeria,1916,65.952,0.0,0.0,0.0,0.0,NGA
